"Plugin","Plugin Name","Family","Severity","IP Address","Protocol","Port","Exploit?","Repository","MAC Address","DNS Name","NetBIOS Name","Plugin Output","First Discovered","Last Observed","Exploit Frameworks","Recast Risk Comment","Accept Risk Comment","Agent ID","Host ID","Synopsis","Description","Solution","See Also","Risk Factor","STIG Severity","Vulnerability Priority Rating","CVSS V2 Base Score","CVSS V3 Base Score","CVSS V2 Temporal Score","CVSS V3 Temporal Score","CVSS V2 Vector","CVSS V3 Vector","CPE","CVE","BID","Cross References","Vuln Publication Date","Patch Publication Date","Plugin Publication Date","Plugin Modification Date","Exploit Ease","Check Type","Version"
"125811","Ubuntu 16.04 LTS / 18.04 LTS / 18.10 : elfutils vulnerabilities (USN-4012-1)","Ubuntu Local Security Checks","High","10.238.64.25","TCP","0","No","Live","00:16:3e:39:ab:ad","target-u1804.lxd","","Plugin Output: 
  - Installed package : libelf1_0.170-0.4
    Fixed package     : libelf1_0.170-0.4ubuntu0.1","Oct 26, 2019 16:06:25 UTC","Apr 1, 2023 16:18:47 UTC","","","","","","The remote Ubuntu host is missing one or more security-related patches.","It was discovered that elfutils incorrectly handled certain malformed files. If a user or automated system were tricked into processing a specially crafted file, elfutils could be made to crash or consume resources, resulting in a denial of service.

Note that Tenable Network Security has extracted the preceding description block directly from the Ubuntu security advisory. Tenable has attempted to automatically clean and format it as much as possible without introducing additional issues.","Update the affected packages.","https://usn.ubuntu.com/4012-1/","High","","6.7","7.5","9.8","5.5","8.5","AV:N/AC:L/Au:N/C:P/I:P/A:P/E:U/RL:OF/RC:C","AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C","p-cpe:/a:canonical:ubuntu_linux:elfutils
p-cpe:/a:canonical:ubuntu_linux:libasm1
p-cpe:/a:canonical:ubuntu_linux:libdw1
p-cpe:/a:canonical:ubuntu_linux:libelf1
cpe:/o:canonical:ubuntu_linux:16.04
cpe:/o:canonical:ubuntu_linux:18.04:-:lts
cpe:/o:canonical:ubuntu_linux:18.10","CVE-2018-16062,CVE-2018-16402,CVE-2018-16403,CVE-2018-18310,CVE-2018-18520,CVE-2018-18521,CVE-2019-7149,CVE-2019-7150,CVE-2019-7665","","USN #4012-1","Aug 29, 2018 12:00:00 UTC","Jun 10, 2019 12:00:00 UTC","Jun 11, 2019 12:00:00 UTC","Jan 12, 2023 12:00:00 UTC","No known exploits are available","local","1.4"
"125813","Ubuntu 16.04 LTS / 18.04 LTS / 18.10 / 19.04 : GLib vulnerability (USN-4014-1)","Ubuntu Local Security Checks","High","10.238.64.25","TCP","0","No","Live","00:16:3e:39:ab:ad","target-u1804.lxd","","Plugin Output: 
  - Installed package : libglib2.0-0_2.56.3-0ubuntu0.18.04.1
    Fixed package     : libglib2.0-0_2.56.4-0ubuntu0.18.04.3","Oct 26, 2019 16:06:25 UTC","Apr 1, 2023 16:18:47 UTC","","","","","","The remote Ubuntu host is missing one or more security-related patches.","It was discovered that GLib incorrectly handled certain files. An attacker could possibly use this issue to access sensitive information.

Note that Tenable Network Security has extracted the preceding description block directly from the Ubuntu security advisory. Tenable has attempted to automatically clean and format it as much as possible without introducing additional issues.","Update the affected libglib2.0-0, libglib2.0-bin and / or libglib2.0-dev packages.","https://usn.ubuntu.com/4014-1/","High","","6.7","7.5","9.8","5.5","8.5","AV:N/AC:L/Au:N/C:P/I:P/A:P/E:U/RL:OF/RC:C","AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C","p-cpe:/a:canonical:ubuntu_linux:libglib2.0-0
p-cpe:/a:canonical:ubuntu_linux:libglib2.0-bin
p-cpe:/a:canonical:ubuntu_linux:libglib2.0-dev
cpe:/o:canonical:ubuntu_linux:16.04
cpe:/o:canonical:ubuntu_linux:18.04:-:lts
cpe:/o:canonical:ubuntu_linux:18.10
cpe:/o:canonical:ubuntu_linux:19.04","CVE-2019-12450","","USN #4014-1","May 29, 2019 12:00:00 UTC","Jun 10, 2019 12:00:00 UTC","Jun 11, 2019 12:00:00 UTC","Jan 12, 2023 12:00:00 UTC","No known exploits are available","local","1.5"
"125852","Ubuntu 16.04 LTS / 18.04 LTS / 18.10 / 19.04 : DBus vulnerability (USN-4015-1)","Ubuntu Local Security Checks","Low","10.238.64.25","TCP","0","No","Live","00:16:3e:39:ab:ad","target-u1804.lxd","","Plugin Output: 
  - Installed package : dbus_1.12.2-1ubuntu1
    Fixed package     : dbus_1.12.2-1ubuntu1.1

  - Installed package : libdbus-1-3_1.12.2-1ubuntu1
    Fixed package     : libdbus-1-3_1.12.2-1ubuntu1.1","Oct 26, 2019 16:06:25 UTC","Apr 1, 2023 16:18:47 UTC","","","","","","The remote Ubuntu host is missing one or more security-related patches.","Joe Vennix discovered that DBus incorrectly handled DBUS_COOKIE_SHA1 authentication. A local attacker could possibly use this issue to bypass authentication and connect to DBus servers with elevated privileges.

Note that Tenable Network Security has extracted the preceding description block directly from the Ubuntu security advisory. Tenable has attempted to automatically clean and format it as much as possible without introducing additional issues.","Update the affected dbus and / or libdbus-1-3 packages.","https://usn.ubuntu.com/4015-1/","Low","","5.2","3.6","7.1","2.7","6.2","AV:L/AC:L/Au:N/C:P/I:P/A:N/E:U/RL:OF/RC:C","AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:N/E:U/RL:O/RC:C","p-cpe:/a:canonical:ubuntu_linux:dbus
p-cpe:/a:canonical:ubuntu_linux:libdbus-1-3
cpe:/o:canonical:ubuntu_linux:16.04
cpe:/o:canonical:ubuntu_linux:18.04:-:lts
cpe:/o:canonical:ubuntu_linux:18.10
cpe:/o:canonical:ubuntu_linux:19.04","CVE-2019-12749","","USN #4015-1","Jun 11, 2019 12:00:00 UTC","Jun 11, 2019 12:00:00 UTC","Jun 12, 2019 12:00:00 UTC","Jan 12, 2023 12:00:00 UTC","No known exploits are available","local","1.6"
"125853","Ubuntu 16.04 LTS / 18.04 LTS / 18.10 / 19.04 : Vim vulnerabilities (USN-4016-1)","Ubuntu Local Security Checks","High","10.238.64.25","TCP","0","Yes","Live","00:16:3e:39:ab:ad","target-u1804.lxd","","Plugin Output: 
  - Installed package : vim_2:8.0.1453-1ubuntu1
    Fixed package     : vim_2:8.0.1453-1ubuntu1.1

  - Installed package : vim-common_2:8.0.1453-1ubuntu1
    Fixed package     : vim-common_2:8.0.1453-1ubuntu1.1

  - Installed package : vim-runtime_2:8.0.1453-1ubuntu1
    Fixed package     : vim-runtime_2:8.0.1453-1ubuntu1.1","Oct 26, 2019 16:06:25 UTC","Apr 1, 2023 16:18:47 UTC","","","","","","The remote Ubuntu host is missing one or more security-related patches.","It was discovered that Vim incorrectly handled certain files. An attacker could possibly use this issue to execute arbitrary code. This issue only affected Ubuntu 16.04 LTS. (CVE-2017-5953)

It was discovered that Vim incorrectly handled certain files. An attacker could possibly use this issue to execute arbitrary code.
(CVE-2019-12735).

Note that Tenable Network Security has extracted the preceding description block directly from the Ubuntu security advisory. Tenable has attempted to automatically clean and format it as much as possible without introducing additional issues.","Update the affected packages.","https://usn.ubuntu.com/4016-1/","High","","8.1","9.3","9.8","7.3","8.8","AV:N/AC:M/Au:N/C:C/I:C/A:C/E:POC/RL:OF/RC:C","AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:P/RL:O/RC:C","p-cpe:/a:canonical:ubuntu_linux:vim
p-cpe:/a:canonical:ubuntu_linux:vim-common
p-cpe:/a:canonical:ubuntu_linux:vim-gui-common
p-cpe:/a:canonical:ubuntu_linux:vim-runtime
cpe:/o:canonical:ubuntu_linux:16.04
cpe:/o:canonical:ubuntu_linux:18.04:-:lts
cpe:/o:canonical:ubuntu_linux:18.10
cpe:/o:canonical:ubuntu_linux:19.04","CVE-2017-5953,CVE-2019-12735","","USN #4016-1","Feb 10, 2017 12:00:00 UTC","Jun 11, 2019 12:00:00 UTC","Jun 12, 2019 12:00:00 UTC","Jan 12, 2023 12:00:00 UTC","Exploits are available","local","1.7"
"126065","Ubuntu 16.04 LTS / 18.04 LTS / 18.10 / 19.04 : SQLite vulnerabilities (USN-4019-1)","Ubuntu Local Security Checks","High","10.238.64.25","TCP","0","No","Live","00:16:3e:39:ab:ad","target-u1804.lxd","","Plugin Output: 
  - Installed package : libsqlite3-0_3.22.0-1
    Fixed package     : libsqlite3-0_3.22.0-1ubuntu0.1","Oct 26, 2019 16:06:25 UTC","Apr 1, 2023 16:18:47 UTC","","","","","","The remote Ubuntu host is missing one or more security-related patches.","It was discovered that SQLite incorrectly handled certain SQL files.
An attacker could possibly use this issue to execute arbitrary code or cause a denial of service. This issue only affected Ubuntu 16.04 LTS.
(CVE-2017-2518, CVE-2017-2520)

It was discovered that SQLite incorrectly handled certain queries. An attacker could possibly use this issue to execute arbitrary code. This issue only affected Ubuntu 18.04 LTS and Ubuntu 18.10.
(CVE-2018-20505)

It was discovered that SQLite incorrectly handled certain queries. An attacker could possibly use this issue to execute arbitrary code. This issue only affected Ubuntu 16.04 LTS, Ubuntu 18.04 LTS and Ubuntu 18.10. (CVE-2018-20346, CVE-2018-20506)

It was discovered that SQLite incorrectly handled certain inputs. An attacker could possibly use this issue to access sensitive information. (CVE-2019-8457)

It was discovered that SQLite incorrectly handled certain queries. An attacker could possibly use this issue to access sensitive information. This issue only affected Ubuntu 16.04 LTS, Ubuntu 18.04 LTS and Ubuntu 18.10. (CVE-2019-9936)

It was discovered that SQLite incorrectly handled certain inputs. An attacker could possibly use this issue to cause a crash or execute arbitrary code. This issue only affected Ubuntu 16.04 LTS, Ubuntu 18.04 LTS and Ubuntu 18.10. (CVE-2019-9937)

It was discovered that SQLite incorrectly handled certain inputs. An attacker could possibly use this issue to cause a denial of service.
This issue only affected Ubuntu 16.04 LTS. (CVE-2016-6153)

It was discovered that SQLite incorrectly handled certain databases.
An attacker could possibly use this issue to access sensitive information. This issue only affected Ubuntu 16.04 LTS.
(CVE-2017-10989)

It was discovered that SQLite incorrectly handled certain files. An attacker could possibly use this issue to cause a denial of service.
This issue only affected Ubuntu 16.04 LTS. (CVE-2017-13685)

It was discovered that SQLite incorrectly handled certain queries. An attacker could possibly use this issue to execute arbitrary code or cause a denial of service. This issue only affected Ubuntu 16.04 LTS.
(CVE-2017-2519).

Note that Tenable Network Security has extracted the preceding description block directly from the Ubuntu security advisory. Tenable has attempted to automatically clean and format it as much as possible without introducing additional issues.","Update the affected libsqlite3-0 and / or sqlite3 packages.","https://usn.ubuntu.com/4019-1/","High","","6.7","7.5","9.8","5.5","8.5","AV:N/AC:L/Au:N/C:P/I:P/A:P/E:U/RL:OF/RC:C","AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C","p-cpe:/a:canonical:ubuntu_linux:libsqlite3-0
p-cpe:/a:canonical:ubuntu_linux:sqlite3
cpe:/o:canonical:ubuntu_linux:16.04
cpe:/o:canonical:ubuntu_linux:18.04:-:lts
cpe:/o:canonical:ubuntu_linux:18.10
cpe:/o:canonical:ubuntu_linux:19.04","CVE-2017-2518,CVE-2017-2519,CVE-2017-2520,CVE-2016-6153,CVE-2017-10989,CVE-2017-13685,CVE-2018-20346,CVE-2018-20505,CVE-2018-20506,CVE-2019-9936,CVE-2019-9937,CVE-2019-8457","","USN #4019-1","Sep 26, 2016 12:00:00 UTC","Jun 19, 2019 12:00:00 UTC","Jun 20, 2019 12:00:00 UTC","Jan 12, 2023 12:00:00 UTC","No known exploits are available","local","1.5"
"126305","Ubuntu 16.04 LTS / 18.04 LTS / 18.10 / 19.04 : bzip2 vulnerabilities (USN-4038-1)","Ubuntu Local Security Checks","High","10.238.64.25","TCP","0","No","Live","00:16:3e:39:ab:ad","target-u1804.lxd","","Plugin Output: 
  - Installed package : bzip2_1.0.6-8.1
    Fixed package     : bzip2_1.0.6-8.1ubuntu0.1

  - Installed package : libbz2-1.0_1.0.6-8.1
    Fixed package     : libbz2-1.0_1.0.6-8.1ubuntu0.1","Oct 26, 2019 16:06:25 UTC","Apr 1, 2023 16:18:47 UTC","","","","","","The remote Ubuntu host is missing one or more security-related patches.","Aladdin Mubaied discovered that bzip2 incorrectly handled certain files. An attacker could possibly use this issue to cause a denial of service. This issue only affected Ubuntu 16.04 LTS. (CVE-2016-3189)

It was discovered that bzip2 incorrectly handled certain files. An attacker could possibly use this issue to execute arbitrary code.
(CVE-2019-12900).

Note that Tenable Network Security has extracted the preceding description block directly from the Ubuntu security advisory. Tenable has attempted to automatically clean and format it as much as possible without introducing additional issues.","Update the affected bzip2 and / or libbz2-1.0 packages.","https://usn.ubuntu.com/4038-1/","High","I","6.7","7.5","9.8","5.5","8.5","AV:N/AC:L/Au:N/C:P/I:P/A:P/E:U/RL:OF/RC:C","AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C","p-cpe:/a:canonical:ubuntu_linux:bzip2
p-cpe:/a:canonical:ubuntu_linux:libbz2-1.0
cpe:/o:canonical:ubuntu_linux:16.04
cpe:/o:canonical:ubuntu_linux:18.04:-:lts
cpe:/o:canonical:ubuntu_linux:18.10
cpe:/o:canonical:ubuntu_linux:19.04","CVE-2016-3189,CVE-2019-12900","","USN #4038-1,IAVA #2020-A-0482","Jun 30, 2016 12:00:00 UTC","Jun 26, 2019 12:00:00 UTC","Jun 27, 2019 12:00:00 UTC","Jan 12, 2023 12:00:00 UTC","No known exploits are available","local","1.5"
"126306","Ubuntu 16.04 LTS / 18.04 LTS / 18.10 / 19.04 : Expat vulnerability (USN-4040-1)","Ubuntu Local Security Checks","High","10.238.64.25","TCP","0","No","Live","00:16:3e:39:ab:ad","target-u1804.lxd","","Plugin Output: 
  - Installed package : libexpat1_2.2.5-3
    Fixed package     : libexpat1_2.2.5-3ubuntu0.1","Oct 26, 2019 16:06:25 UTC","Apr 1, 2023 16:18:47 UTC","","","","","","The remote Ubuntu host is missing one or more security-related patches.","It was discovered that Expat incorrectly handled certain XML files. An attacker could possibly use this issue to cause a denial of service.

Note that Tenable Network Security has extracted the preceding description block directly from the Ubuntu security advisory. Tenable has attempted to automatically clean and format it as much as possible without introducing additional issues.","Update the affected lib64expat1 and / or libexpat1 packages.","https://usn.ubuntu.com/4040-1/","High","","5.1","7.8","7.5","5.8","6.5","AV:N/AC:L/Au:N/C:N/I:N/A:C/E:U/RL:OF/RC:C","AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C","p-cpe:/a:canonical:ubuntu_linux:lib64expat1
p-cpe:/a:canonical:ubuntu_linux:libexpat1
cpe:/o:canonical:ubuntu_linux:16.04
cpe:/o:canonical:ubuntu_linux:18.04:-:lts
cpe:/o:canonical:ubuntu_linux:18.10
cpe:/o:canonical:ubuntu_linux:19.04","CVE-2018-20843","","USN #4040-1,CEA-ID #CEA-2021-0025","Jun 24, 2019 12:00:00 UTC","Jun 26, 2019 12:00:00 UTC","Jun 27, 2019 12:00:00 UTC","Jan 12, 2023 12:00:00 UTC","No known exploits are available","local","1.7"
"126503","Ubuntu 16.04 LTS / 18.04 LTS / 18.10 / 19.04 : bzip2 regression (USN-4038-3)","Ubuntu Local Security Checks","High","10.238.64.25","TCP","0","No","Live","00:16:3e:39:ab:ad","target-u1804.lxd","","Plugin Output: 
  - Installed package : bzip2_1.0.6-8.1
    Fixed package     : bzip2_1.0.6-8.1ubuntu0.2

  - Installed package : libbz2-1.0_1.0.6-8.1
    Fixed package     : libbz2-1.0_1.0.6-8.1ubuntu0.2","Oct 26, 2019 16:06:25 UTC","Apr 1, 2023 16:18:47 UTC","","","","","","The remote Ubuntu host is missing one or more security-related patches.","USN-4038-1 fixed a vulnerability in bzip2. The update introduced a regression causing bzip2 to incorrect raises CRC errors for some files.

We apologize for the inconvenience.

Original advisory details :

It was discovered that bzip2 incorrectly handled certain files. An attacker could possibly use this issue to execute arbitrary code.

Note that Tenable Network Security has extracted the preceding description block directly from the Ubuntu security advisory. Tenable has attempted to automatically clean and format it as much as possible without introducing additional issues.","Update the affected bzip2 and / or libbz2-1.0 packages.","https://usn.ubuntu.com/4038-3/","High","","","","","","","","","p-cpe:/a:canonical:ubuntu_linux:bzip2
p-cpe:/a:canonical:ubuntu_linux:libbz2-1.0
cpe:/o:canonical:ubuntu_linux:16.04
cpe:/o:canonical:ubuntu_linux:18.04:-:lts
cpe:/o:canonical:ubuntu_linux:18.10
cpe:/o:canonical:ubuntu_linux:19.04","","","USN #4038-3","Jul 4, 2019 12:00:00 UTC","Jul 4, 2019 12:00:00 UTC","Jul 5, 2019 12:00:00 UTC","Jan 12, 2023 12:00:00 UTC","","local","1.3"
"126565","Ubuntu 16.04 LTS / 18.04 LTS / 18.10 : glib2.0 vulnerability (USN-4049-1)","Ubuntu Local Security Checks","Medium","10.238.64.25","TCP","0","No","Live","00:16:3e:39:ab:ad","target-u1804.lxd","","Plugin Output: 
  - Installed package : libglib2.0-0_2.56.3-0ubuntu0.18.04.1
    Fixed package     : libglib2.0-0_2.56.4-0ubuntu0.18.04.4","Oct 26, 2019 16:06:25 UTC","Apr 1, 2023 16:18:47 UTC","","","","","","The remote Ubuntu host is missing one or more security-related patches.","It was discovered that GLib created directories and files without properly restricting permissions. An attacker could possibly use this issue to access sensitive information.

Note that Tenable Network Security has extracted the preceding description block directly from the Ubuntu security advisory. Tenable has attempted to automatically clean and format it as much as possible without introducing additional issues.","Update the affected libglib2.0-0 and / or libglib2.0-bin packages.","https://usn.ubuntu.com/4049-1/","Medium","","3.6","5.0","7.5","3.7","6.5","AV:N/AC:L/Au:N/C:N/I:P/A:N/E:U/RL:OF/RC:C","AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N/E:U/RL:O/RC:C","p-cpe:/a:canonical:ubuntu_linux:libglib2.0-0
p-cpe:/a:canonical:ubuntu_linux:libglib2.0-bin
cpe:/o:canonical:ubuntu_linux:16.04
cpe:/o:canonical:ubuntu_linux:18.04:-:lts
cpe:/o:canonical:ubuntu_linux:18.10","CVE-2019-13012","","USN #4049-1","Jun 28, 2019 12:00:00 UTC","Jul 8, 2019 12:00:00 UTC","Jul 9, 2019 12:00:00 UTC","Jan 12, 2023 12:00:00 UTC","No known exploits are available","local","1.4"
"128075","Ubuntu 18.04 LTS : Zstandard vulnerability (USN-4108-1)","Ubuntu Local Security Checks","Medium","10.238.64.25","TCP","0","No","Live","00:16:3e:39:ab:ad","target-u1804.lxd","","Plugin Output: 
  - Installed package : libzstd1_1.3.3+dfsg-2ubuntu1
    Fixed package     : libzstd1_1.3.3+dfsg-2ubuntu1.1","Oct 26, 2019 16:06:25 UTC","Apr 1, 2023 16:18:47 UTC","","","","","","The remote Ubuntu host is missing one or more security-related patches.","It was discovered that Zstandard incorrectly handled certain inputs.
An attacker could possibly use this issue to execute arbitrary code.

Note that Tenable Network Security has extracted the preceding description block directly from the Ubuntu security advisory. Tenable has attempted to automatically clean and format it as much as possible without introducing additional issues.","Update the affected libzstd1 and / or zstd packages.","https://usn.ubuntu.com/4108-1/","Medium","","5.9","6.8","8.1","5.0","7.1","AV:N/AC:M/Au:N/C:P/I:P/A:P/E:U/RL:OF/RC:C","AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C","p-cpe:/a:canonical:ubuntu_linux:libzstd1
p-cpe:/a:canonical:ubuntu_linux:zstd
cpe:/o:canonical:ubuntu_linux:18.04:-:lts","CVE-2019-11922","","USN #4108-1","Jul 25, 2019 12:00:00 UTC","Aug 21, 2019 12:00:00 UTC","Aug 22, 2019 12:00:00 UTC","Jan 12, 2023 12:00:00 UTC","No known exploits are available","local","1.5"
"128506","Ubuntu 18.04 LTS / 19.04 : systemd vulnerability (USN-4120-1)","Ubuntu Local Security Checks","Low","10.238.64.25","TCP","0","No","Live","00:16:3e:39:ab:ad","target-u1804.lxd","","Plugin Output: 
  - Installed package : systemd_237-3ubuntu10.13
    Fixed package     : systemd_237-3ubuntu10.28","Oct 26, 2019 16:06:25 UTC","Apr 1, 2023 16:18:47 UTC","","","","","","The remote Ubuntu host is missing a security-related patch.","It was discovered that the systemd-resolved D-Bus interface did not enforce appropriate access controls. A local unprivileged user could exploit this to modify a system's DNS resolver settings.

Note that Tenable Network Security has extracted the preceding description block directly from the Ubuntu security advisory. Tenable has attempted to automatically clean and format it as much as possible without introducing additional issues.","Update the affected systemd package.","https://usn.ubuntu.com/4120-1/","Low","","3.3","3.6","4.4","2.7","3.9","AV:L/AC:L/Au:N/C:P/I:P/A:N/E:U/RL:OF/RC:C","AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:N/E:U/RL:O/RC:C","p-cpe:/a:canonical:ubuntu_linux:systemd
cpe:/o:canonical:ubuntu_linux:18.04:-:lts
cpe:/o:canonical:ubuntu_linux:19.04","CVE-2019-15718","","USN #4120-1","Sep 4, 2019 12:00:00 UTC","Sep 3, 2019 12:00:00 UTC","Sep 4, 2019 12:00:00 UTC","Jan 12, 2023 12:00:00 UTC","No known exploits are available","local","1.6"
"128631","Ubuntu 16.04 LTS / 18.04 LTS / 19.04 : python2.7, python3.5, python3.6, python3.7 vulnerabilities (USN-4127-1)","Ubuntu Local Security Checks","Medium","10.238.64.25","TCP","0","No","Live","00:16:3e:39:ab:ad","target-u1804.lxd","","Plugin Output: 
  - Installed package : python3.6_3.6.7-1~18.04
    Fixed package     : python3.6_3.6.8-1~18.04.2

  - Installed package : python3.6-minimal_3.6.7-1~18.04
    Fixed package     : python3.6-minimal_3.6.8-1~18.04.2","Oct 26, 2019 16:06:25 UTC","Apr 1, 2023 16:18:47 UTC","","","","","","The remote Ubuntu host is missing one or more security-related patches.","It was discovered that Python incorrectly handled certain pickle files. An attacker could possibly use this issue to consume memory, leading to a denial of service. This issue only affected Ubuntu 16.04 LTS and Ubuntu 18.04 LTS. (CVE-2018-20406)

It was discovered that Python incorrectly validated the domain when handling cookies. An attacker could possibly trick Python into sending cookies to the wrong domain. (CVE-2018-20852)

Jonathan Birch and Panayiotis Panayiotou discovered that Python incorrectly handled Unicode encoding during NFKC normalization. An attacker could possibly use this issue to obtain sensitive information. (CVE-2019-9636, CVE-2019-10160)

Colin Read and Nicolas Edet discovered that Python incorrectly handled parsing certain X509 certificates. An attacker could possibly use this issue to cause Python to crash, resulting in a denial of service. This issue only affected Ubuntu 16.04 LTS and Ubuntu 18.04 LTS.
(CVE-2019-5010)

It was discovered that Python incorrectly handled certain urls. A remote attacker could possibly use this issue to perform CRLF injection attacks. (CVE-2019-9740, CVE-2019-9947)

Sihoon Lee discovered that Python incorrectly handled the local_file:
scheme. A remote attacker could possibly use this issue to bypass blacklist meschanisms. (CVE-2019-9948).

Note that Tenable Network Security has extracted the preceding description block directly from the Ubuntu security advisory. Tenable has attempted to automatically clean and format it as much as possible without introducing additional issues.","Update the affected packages.","https://usn.ubuntu.com/4127-1/","Medium","","7.4","6.4","9.8","4.7","8.5","AV:N/AC:L/Au:N/C:P/I:P/A:N/E:U/RL:OF/RC:C","AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C","p-cpe:/a:canonical:ubuntu_linux:python2.7
p-cpe:/a:canonical:ubuntu_linux:python2.7-minimal
p-cpe:/a:canonical:ubuntu_linux:python3.5
p-cpe:/a:canonical:ubuntu_linux:python3.5-minimal
p-cpe:/a:canonical:ubuntu_linux:python3.6
p-cpe:/a:canonical:ubuntu_linux:python3.6-minimal
p-cpe:/a:canonical:ubuntu_linux:python3.7
p-cpe:/a:canonical:ubuntu_linux:python3.7-minimal
cpe:/o:canonical:ubuntu_linux:16.04
cpe:/o:canonical:ubuntu_linux:18.04:-:lts
cpe:/o:canonical:ubuntu_linux:19.04","CVE-2019-5010,CVE-2018-20406,CVE-2019-9636,CVE-2019-9948,CVE-2019-9740,CVE-2019-9947,CVE-2019-10160,CVE-2018-20852","","USN #4127-1","Dec 23, 2018 12:00:00 UTC","Sep 9, 2019 12:00:00 UTC","Sep 10, 2019 12:00:00 UTC","Jan 12, 2023 12:00:00 UTC","No known exploits are available","local","1.5"
"128681","Ubuntu 18.04 LTS / 19.04 : systemd regression (USN-4120-2)","Ubuntu Local Security Checks","High","10.238.64.25","TCP","0","No","Live","00:16:3e:39:ab:ad","target-u1804.lxd","","Plugin Output: 
  - Installed package : systemd_237-3ubuntu10.13
    Fixed package     : systemd_237-3ubuntu10.29","Oct 26, 2019 16:06:25 UTC","Apr 1, 2023 16:18:47 UTC","","","","","","The remote Ubuntu host is missing a security-related patch.","USN-4120-1 fixed a vulnerability in systemd. The update included a recent SRU from the updates pocket that introduced networking problems for some users. This update fixes the problem.

We apologize for the inconvenience.

It was discovered that the systemd-resolved D-Bus interface did not enforce appropriate access controls. A local unprivileged user could exploit this to modify a system's DNS resolver settings.

Note that Tenable Network Security has extracted the preceding description block directly from the Ubuntu security advisory. Tenable has attempted to automatically clean and format it as much as possible without introducing additional issues.","Update the affected systemd package.","https://usn.ubuntu.com/4120-2/","High","","","","","","","","","p-cpe:/a:canonical:ubuntu_linux:systemd
cpe:/o:canonical:ubuntu_linux:18.04:-:lts
cpe:/o:canonical:ubuntu_linux:19.04","","","USN #4120-2","Sep 10, 2019 12:00:00 UTC","Sep 10, 2019 12:00:00 UTC","Sep 11, 2019 12:00:00 UTC","Jan 12, 2023 12:00:00 UTC","","local","1.4"
