Plugin ID,CVE,CVSS v2.0 Base Score,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output,STIG Severity,CVSS v3.0 Base Score,CVSS v2.0 Temporal Score,CVSS v3.0 Temporal Score,Risk Factor,BID,XREF,MSKB,Plugin Publication Date,Plugin Modification Date,Metasploit,Core Impact,CANVAS
85602,,,None,igmobile.in,tcp,2096,Web Application Cookies Not Marked Secure,HTTP session cookies might be transmitted in cleartext.,"The remote web application sets various cookies throughout a user's
unauthenticated and authenticated session. However, there are
instances where the application is running over unencrypted HTTP or
the cookies are not marked 'secure', meaning the browser could send
them back over an unencrypted link under certain circumstances. As a
result, it may be possible for a remote attacker to intercept these
cookies.

Note that this plugin detects all general cookies missing the 'secure'
cookie flag, whereas plugin 49218 (Web Application Session Cookies
Not Marked Secure) will only detect session cookies from an
authenticated session missing the secure cookie flag.","Each cookie should be carefully reviewed to determine if it contains
sensitive data or is relied upon for a security decision.

If possible, ensure all communication occurs over an encrypted channel
and add the 'secure' attribute to all session cookies or any cookies
containing sensitive data.",https://www.owasp.org/index.php/SecureFlag,"The following cookies do not set the secure cookie flag :

Name : roundcube_sessauth
Path : /
Value : expired
Domain : igmobile.in
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : PPA_ID
Path : /
Value : expired
Domain : 
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : horde_secret_key
Path : /
Value : expired
Domain : .igmobile.in
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : imp_key
Path : /
Value : expired
Domain : igmobile.in
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : Horde
Path : /
Value : expired
Domain : .igmobile.in
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : whostmgrsession
Path : /
Value : %3avPbXvW5yh5IPsTWz%2cc2c6f4917a50a9c0d91020db5005a635
Domain : 
Version : 1
Expires : 
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : cprelogin
Path : /
Value : no
Domain : 
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : cpsession
Path : /
Value : %3aMzlEFYvbXpUZfUy8%2c2926a48a78ca4a9be6d8921ddf119ebf
Domain : 
Version : 1
Expires : 
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : roundcube_sessid
Path : /
Value : expired
Domain : 
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : roundcube_cookies
Path : /
Value : enabled
Domain : 
Version : 1
Expires : Fri, 22-Apr-2022 12:38:07 GMT
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : whostmgrrelogin
Path : /
Value : no
Domain : 
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : webmailrelogin
Path : /
Value : no
Domain : 
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : webmailsession
Path : /
Value : %3aE_UhyxTpZp39YVo9%2c7df910c7900e10bb53a386b20f1ea0a3
Domain : 
Version : 1
Expires : 
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : Horde
Path : /horde
Value : expired
Domain : 
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port :",,,,,None,,CWE:522;CWE:718;CWE:724;CWE:928;CWE:930,,24-08-2015,24-08-2015,,,
85602,,,None,igmobile.in,tcp,8887,Web Application Cookies Not Marked Secure,HTTP session cookies might be transmitted in cleartext.,"The remote web application sets various cookies throughout a user's
unauthenticated and authenticated session. However, there are
instances where the application is running over unencrypted HTTP or
the cookies are not marked 'secure', meaning the browser could send
them back over an unencrypted link under certain circumstances. As a
result, it may be possible for a remote attacker to intercept these
cookies.

Note that this plugin detects all general cookies missing the 'secure'
cookie flag, whereas plugin 49218 (Web Application Session Cookies
Not Marked Secure) will only detect session cookies from an
authenticated session missing the secure cookie flag.","Each cookie should be carefully reviewed to determine if it contains
sensitive data or is relied upon for a security decision.

If possible, ensure all communication occurs over an encrypted channel
and add the 'secure' attribute to all session cookies or any cookies
containing sensitive data.",https://www.owasp.org/index.php/SecureFlag,"The following cookies do not set the secure cookie flag :

Name : roundcube_sessauth
Path : /
Value : expired
Domain : igmobile.in
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : PPA_ID
Path : /
Value : expired
Domain : 
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : horde_secret_key
Path : /
Value : expired
Domain : .igmobile.in
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : imp_key
Path : /
Value : expired
Domain : igmobile.in
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : Horde
Path : /
Value : expired
Domain : .igmobile.in
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : whostmgrsession
Path : /
Value : %3avPbXvW5yh5IPsTWz%2cc2c6f4917a50a9c0d91020db5005a635
Domain : 
Version : 1
Expires : 
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : cprelogin
Path : /
Value : no
Domain : 
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : cpsession
Path : /
Value : %3aMzlEFYvbXpUZfUy8%2c2926a48a78ca4a9be6d8921ddf119ebf
Domain : 
Version : 1
Expires : 
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : roundcube_sessid
Path : /
Value : expired
Domain : 
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : roundcube_cookies
Path : /
Value : enabled
Domain : 
Version : 1
Expires : Fri, 22-Apr-2022 12:38:07 GMT
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : whostmgrrelogin
Path : /
Value : no
Domain : 
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : webmailrelogin
Path : /
Value : no
Domain : 
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : webmailsession
Path : /
Value : %3aE_UhyxTpZp39YVo9%2c7df910c7900e10bb53a386b20f1ea0a3
Domain : 
Version : 1
Expires : 
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : Horde
Path : /horde
Value : expired
Domain : 
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port :",,,,,None,,CWE:522;CWE:718;CWE:724;CWE:928;CWE:930,,24-08-2015,24-08-2015,,,
85602,,,None,igmobile.in,tcp,8888,Web Application Cookies Not Marked Secure,HTTP session cookies might be transmitted in cleartext.,"The remote web application sets various cookies throughout a user's
unauthenticated and authenticated session. However, there are
instances where the application is running over unencrypted HTTP or
the cookies are not marked 'secure', meaning the browser could send
them back over an unencrypted link under certain circumstances. As a
result, it may be possible for a remote attacker to intercept these
cookies.

Note that this plugin detects all general cookies missing the 'secure'
cookie flag, whereas plugin 49218 (Web Application Session Cookies
Not Marked Secure) will only detect session cookies from an
authenticated session missing the secure cookie flag.","Each cookie should be carefully reviewed to determine if it contains
sensitive data or is relied upon for a security decision.

If possible, ensure all communication occurs over an encrypted channel
and add the 'secure' attribute to all session cookies or any cookies
containing sensitive data.",https://www.owasp.org/index.php/SecureFlag,"The following cookies do not set the secure cookie flag :

Name : roundcube_sessauth
Path : /
Value : expired
Domain : igmobile.in
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : PPA_ID
Path : /
Value : expired
Domain : 
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : horde_secret_key
Path : /
Value : expired
Domain : .igmobile.in
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : imp_key
Path : /
Value : expired
Domain : igmobile.in
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : Horde
Path : /
Value : expired
Domain : .igmobile.in
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : whostmgrsession
Path : /
Value : %3avPbXvW5yh5IPsTWz%2cc2c6f4917a50a9c0d91020db5005a635
Domain : 
Version : 1
Expires : 
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : cprelogin
Path : /
Value : no
Domain : 
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : cpsession
Path : /
Value : %3aMzlEFYvbXpUZfUy8%2c2926a48a78ca4a9be6d8921ddf119ebf
Domain : 
Version : 1
Expires : 
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : roundcube_sessid
Path : /
Value : expired
Domain : 
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : roundcube_cookies
Path : /
Value : enabled
Domain : 
Version : 1
Expires : Fri, 22-Apr-2022 12:38:07 GMT
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : whostmgrrelogin
Path : /
Value : no
Domain : 
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : webmailrelogin
Path : /
Value : no
Domain : 
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : webmailsession
Path : /
Value : %3aE_UhyxTpZp39YVo9%2c7df910c7900e10bb53a386b20f1ea0a3
Domain : 
Version : 1
Expires : 
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : Horde
Path : /horde
Value : expired
Domain : 
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port :",,,,,None,,CWE:522;CWE:718;CWE:724;CWE:928;CWE:930,,24-08-2015,24-08-2015,,,
91634,,,None,igmobile.in,tcp,80,HyperText Transfer Protocol (HTTP) Redirect Information,The remote web server redirects requests to the root directory.,"The remote web server issues an HTTP redirect when requesting the root
directory of the web server.

This plugin is informational only and does not denote a security
problem.","Analyze the redirect(s) to verify that this is valid operation for
your web server and/or application.",,"Request         : http://igmobile.in/
  HTTP response   : HTTP/1.1 301 Moved Permanently
  Redirect to     : https://igmobile.in/
  Redirect type   : 30x redirect


Note that Nessus did not receive a 200 OK response from the
last examined redirect.",,,,,None,,,,16-06-2016,12-10-2017,,,
91634,,,None,igmobile.in,tcp,80,HyperText Transfer Protocol (HTTP) Redirect Information,The remote web server redirects requests to the root directory.,"The remote web server issues an HTTP redirect when requesting the root
directory of the web server.

This plugin is informational only and does not denote a security
problem.","Analyze the redirect(s) to verify that this is valid operation for
your web server and/or application.",,"Request         : http://igmobile.in/
  HTTP response   : HTTP/1.1 301 Moved Permanently
  Redirect to     : https://igmobile.in/
  Redirect type   : 30x redirect


Note that Nessus did not receive a 200 OK response from the
last examined redirect.",,,,,None,,,,16-06-2016,12-10-2017,,,
91634,,,None,igmobile.in,tcp,80,HyperText Transfer Protocol (HTTP) Redirect Information,The remote web server redirects requests to the root directory.,"The remote web server issues an HTTP redirect when requesting the root
directory of the web server.

This plugin is informational only and does not denote a security
problem.","Analyze the redirect(s) to verify that this is valid operation for
your web server and/or application.",,"Request         : http://igmobile.in/
  HTTP response   : HTTP/1.1 301 Moved Permanently
  Redirect to     : https://igmobile.in/
  Redirect type   : 30x redirect


Note that Nessus did not receive a 200 OK response from the
last examined redirect.",,,,,None,,,,16-06-2016,12-10-2017,,,
91634,,,None,igmobile.in,tcp,80,HyperText Transfer Protocol (HTTP) Redirect Information,The remote web server redirects requests to the root directory.,"The remote web server issues an HTTP redirect when requesting the root
directory of the web server.

This plugin is informational only and does not denote a security
problem.","Analyze the redirect(s) to verify that this is valid operation for
your web server and/or application.",,"Request         : http://igmobile.in/
  HTTP response   : HTTP/1.1 301 Moved Permanently
  Redirect to     : https://igmobile.in/
  Redirect type   : 30x redirect


Note that Nessus did not receive a 200 OK response from the
last examined redirect.",,,,,None,,,,16-06-2016,12-10-2017,,,
91634,,,None,igmobile.in,tcp,80,HyperText Transfer Protocol (HTTP) Redirect Information,The remote web server redirects requests to the root directory.,"The remote web server issues an HTTP redirect when requesting the root
directory of the web server.

This plugin is informational only and does not denote a security
problem.","Analyze the redirect(s) to verify that this is valid operation for
your web server and/or application.",,"Request         : http://igmobile.in/
  HTTP response   : HTTP/1.1 301 Moved Permanently
  Redirect to     : https://igmobile.in/
  Redirect type   : 30x redirect


Note that Nessus did not receive a 200 OK response from the
last examined redirect.",,,,,None,,,,16-06-2016,12-10-2017,,,
91634,,,None,igmobile.in,tcp,80,HyperText Transfer Protocol (HTTP) Redirect Information,The remote web server redirects requests to the root directory.,"The remote web server issues an HTTP redirect when requesting the root
directory of the web server.

This plugin is informational only and does not denote a security
problem.","Analyze the redirect(s) to verify that this is valid operation for
your web server and/or application.",,"Request         : http://igmobile.in/
  HTTP response   : HTTP/1.1 301 Moved Permanently
  Redirect to     : https://igmobile.in/
  Redirect type   : 30x redirect


Note that Nessus did not receive a 200 OK response from the
last examined redirect.",,,,,None,,,,16-06-2016,12-10-2017,,,
91634,,,None,igmobile.in,tcp,80,HyperText Transfer Protocol (HTTP) Redirect Information,The remote web server redirects requests to the root directory.,"The remote web server issues an HTTP redirect when requesting the root
directory of the web server.

This plugin is informational only and does not denote a security
problem.","Analyze the redirect(s) to verify that this is valid operation for
your web server and/or application.",,"Request         : http://igmobile.in/
  HTTP response   : HTTP/1.1 301 Moved Permanently
  Redirect to     : https://igmobile.in/
  Redirect type   : 30x redirect


Note that Nessus did not receive a 200 OK response from the
last examined redirect.",,,,,None,,,,16-06-2016,12-10-2017,,,
91634,,,None,igmobile.in,tcp,80,HyperText Transfer Protocol (HTTP) Redirect Information,The remote web server redirects requests to the root directory.,"The remote web server issues an HTTP redirect when requesting the root
directory of the web server.

This plugin is informational only and does not denote a security
problem.","Analyze the redirect(s) to verify that this is valid operation for
your web server and/or application.",,"Request         : http://igmobile.in/
  HTTP response   : HTTP/1.1 301 Moved Permanently
  Redirect to     : https://igmobile.in/
  Redirect type   : 30x redirect


Note that Nessus did not receive a 200 OK response from the
last examined redirect.",,,,,None,,,,16-06-2016,12-10-2017,,,
91634,,,None,igmobile.in,tcp,80,HyperText Transfer Protocol (HTTP) Redirect Information,The remote web server redirects requests to the root directory.,"The remote web server issues an HTTP redirect when requesting the root
directory of the web server.

This plugin is informational only and does not denote a security
problem.","Analyze the redirect(s) to verify that this is valid operation for
your web server and/or application.",,"Request         : http://igmobile.in/
  HTTP response   : HTTP/1.1 301 Moved Permanently
  Redirect to     : https://igmobile.in/
  Redirect type   : 30x redirect


Note that Nessus did not receive a 200 OK response from the
last examined redirect.",,,,,None,,,,16-06-2016,12-10-2017,,,
91634,,,None,igmobile.in,tcp,80,HyperText Transfer Protocol (HTTP) Redirect Information,The remote web server redirects requests to the root directory.,"The remote web server issues an HTTP redirect when requesting the root
directory of the web server.

This plugin is informational only and does not denote a security
problem.","Analyze the redirect(s) to verify that this is valid operation for
your web server and/or application.",,"Request         : http://igmobile.in/
  HTTP response   : HTTP/1.1 301 Moved Permanently
  Redirect to     : https://igmobile.in/
  Redirect type   : 30x redirect


Note that Nessus did not receive a 200 OK response from the
last examined redirect.",,,,,None,,,,16-06-2016,12-10-2017,,,
91815,,,None,igmobile.in,tcp,80,Web Application Sitemap,"The remote web server hosts linkable content that can be crawled by
Nessus.","The remote web server contains linkable content that can be used to
gather information about a target.",n/a,http://www.nessus.org/u?5496c8d9,"The following sitemap was created from crawling linkable content on the target host :

  - http://igmobile.in/cart/
  - http://igmobile.in/controlpanel
  - http://igmobile.in/pipermail/
  - http://igmobile.in/wp-content/
  - http://igmobile.in/wp-content/plugins/
  - http://igmobile.in/wp-content/plugins/loftloader/assets/css/loftloader.min.css
  - http://igmobile.in/wp-content/plugins/ocean-extra/
  - http://igmobile.in/wp-content/plugins/ocean-extra/assets/css/widgets.css
  - http://igmobile.in/wp-content/plugins/ocean-product-sharing/
  - http://igmobile.in/wp-content/plugins/ocean-product-sharing/assets/css/style.min.css
  - http://igmobile.in/wp-content/plugins/ocean-social-sharing/
  - http://igmobile.in/wp-content/plugins/ocean-social-sharing/assets/css/style.min.css
  - http://igmobile.in/wp-content/plugins/sticky-header-oceanwp/style.css
  - http://igmobile.in/wp-content/plugins/ti-woocommerce-wishlist/
  - http://igmobile.in/wp-content/plugins/ti-woocommerce-wishlist/assets/css/public.min.css
  - http://igmobile.in/wp-content/plugins/ti-woocommerce-wishlist/assets/css/webfont.min.css
  - http://igmobile.in/wp-content/plugins/ti-woocommerce-wishlist/assets/fonts/tinvwl-webfont.woff2
  - http://igmobile.in/wp-content/plugins/woo-variation-swatches/assets/css/frontend-tooltip.min.css
  - http://igmobile.in/wp-content/plugins/woo-variation-swatches/assets/css/frontend.min.css
  - http://igmobile.in/wp-content/plugins/woo-variation-swatches/assets/css/wvs-theme-override.min.css
  - http://igmobile.in/wp-content/plugins/woocommerce/assets/css/select2.css
  - http://igmobile.in/wp-content/themes/
  - http://igmobile.in/wp-content/themes/oceanwp/assets/css/style.min.css
  - http://igmobile.in/wp-includes/css/dist/block-library/style.min.css
  - http://igmobile.in/wp-includes/css/dist/block-library/theme.min.css
  - http://igmobile.in/wp-includes/wlwmanifest.xml

Attached is a copy of the sitemap file.",,,,,None,,,,24-06-2016,24-06-2016,,,
91815,,,None,igmobile.in,tcp,2083,Web Application Sitemap,"The remote web server hosts linkable content that can be crawled by
Nessus.","The remote web server contains linkable content that can be used to
gather information about a target.",n/a,http://www.nessus.org/u?5496c8d9,"The following sitemap was created from crawling linkable content on the target host :

  - https://igmobile.in:2083/
  - https://igmobile.in:2083/%2B_detect_timezone()%2B
  - https://igmobile.in:2083/.
  - https://igmobile.in:2083/GET
  - https://igmobile.in:2083/POST
  - https://igmobile.in:2083/cPanel_magic_revision_1386192030
  - https://igmobile.in:2083/cPanel_magic_revision_1386192030/unprotected/cpanel/fonts/open_sans/open_sans.min.css
  - https://igmobile.in:2083/cPanel_magic_revision_1581780512
  - https://igmobile.in:2083/cPanel_magic_revision_1581780512/unprotected/cpanel/favicon.ico
  - https://igmobile.in:2083/cPanel_magic_revision_1615751927
  - https://igmobile.in:2083/cPanel_magic_revision_1615751927/unprotected/cpanel/style_v2_optimized.css
  - https://igmobile.in:2083/resetpass

Attached is a copy of the sitemap file.",,,,,None,,,,24-06-2016,24-06-2016,,,
91815,,,None,igmobile.in,tcp,2087,Web Application Sitemap,"The remote web server hosts linkable content that can be crawled by
Nessus.","The remote web server contains linkable content that can be used to
gather information about a target.",n/a,http://www.nessus.org/u?5496c8d9,"The following sitemap was created from crawling linkable content on the target host :

  - https://igmobile.in:2087/
  - https://igmobile.in:2087/%2B_detect_timezone()%2B
  - https://igmobile.in:2087/.
  - https://igmobile.in:2087/GET
  - https://igmobile.in:2087/POST
  - https://igmobile.in:2087/cPanel_magic_revision_1386192030
  - https://igmobile.in:2087/cPanel_magic_revision_1386192030/unprotected/cpanel/fonts/open_sans/open_sans.min.css
  - https://igmobile.in:2087/cPanel_magic_revision_1615751927
  - https://igmobile.in:2087/cPanel_magic_revision_1615751927/unprotected/cpanel/style_v2_optimized.css

Attached is a copy of the sitemap file.",,,,,None,,,,24-06-2016,24-06-2016,,,
91815,,,None,igmobile.in,tcp,2096,Web Application Sitemap,"The remote web server hosts linkable content that can be crawled by
Nessus.","The remote web server contains linkable content that can be used to
gather information about a target.",n/a,http://www.nessus.org/u?5496c8d9,"The following sitemap was created from crawling linkable content on the target host :

  - https://igmobile.in:2096/
  - https://igmobile.in:2096/%2B_detect_timezone()%2B
  - https://igmobile.in:2096/.
  - https://igmobile.in:2096/GET
  - https://igmobile.in:2096/POST
  - https://igmobile.in:2096/cPanel_magic_revision_1386192030
  - https://igmobile.in:2096/cPanel_magic_revision_1386192030/unprotected/cpanel/fonts/open_sans/open_sans.min.css
  - https://igmobile.in:2096/cPanel_magic_revision_1581780512
  - https://igmobile.in:2096/cPanel_magic_revision_1581780512/unprotected/cpanel/favicon.ico
  - https://igmobile.in:2096/cPanel_magic_revision_1615751927
  - https://igmobile.in:2096/cPanel_magic_revision_1615751927/unprotected/cpanel/style_v2_optimized.css
  - https://igmobile.in:2096/resetpass

Attached is a copy of the sitemap file.",,,,,None,,,,24-06-2016,24-06-2016,,,
100669,,,None,igmobile.in,tcp,80,Web Application Cookies Are Expired,"HTTP cookies have an 'Expires' attribute that is set with a past date
or time.","The remote web application sets various cookies throughout a user's
unauthenticated and authenticated session. However, Nessus has
detected that one or more of the cookies have an 'Expires' attribute
that is set with a past date or time, meaning that these cookies will
be removed by the browser.","Each cookie should be carefully reviewed to determine if it contains
sensitive data or is relied upon for a security decision.

If needed, set an expiration date in the future so the cookie will
persist or remove the Expires cookie attribute altogether to convert
the cookie to a session cookie.",https://tools.ietf.org/html/rfc6265,"The following cookies are expired :

Name : roundcube_sessauth
Path : /
Value : expired
Domain : igmobile.in
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : PPA_ID
Path : /
Value : expired
Domain : 
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : horde_secret_key
Path : /
Value : expired
Domain : .igmobile.in
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : imp_key
Path : /
Value : expired
Domain : igmobile.in
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : Horde
Path : /
Value : expired
Domain : .igmobile.in
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : cprelogin
Path : /
Value : no
Domain : 
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : roundcube_sessid
Path : /
Value : expired
Domain : 
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : whostmgrrelogin
Path : /
Value : no
Domain : 
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : webmailrelogin
Path : /
Value : no
Domain : 
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : Horde
Path : /horde
Value : expired
Domain : 
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port :",,,,,None,,,,07-06-2017,07-06-2017,,,
100669,,,None,igmobile.in,tcp,2078,Web Application Cookies Are Expired,"HTTP cookies have an 'Expires' attribute that is set with a past date
or time.","The remote web application sets various cookies throughout a user's
unauthenticated and authenticated session. However, Nessus has
detected that one or more of the cookies have an 'Expires' attribute
that is set with a past date or time, meaning that these cookies will
be removed by the browser.","Each cookie should be carefully reviewed to determine if it contains
sensitive data or is relied upon for a security decision.

If needed, set an expiration date in the future so the cookie will
persist or remove the Expires cookie attribute altogether to convert
the cookie to a session cookie.",https://tools.ietf.org/html/rfc6265,"The following cookies are expired :

Name : roundcube_sessauth
Path : /
Value : expired
Domain : igmobile.in
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : PPA_ID
Path : /
Value : expired
Domain : 
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : horde_secret_key
Path : /
Value : expired
Domain : .igmobile.in
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : imp_key
Path : /
Value : expired
Domain : igmobile.in
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : Horde
Path : /
Value : expired
Domain : .igmobile.in
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : cprelogin
Path : /
Value : no
Domain : 
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : roundcube_sessid
Path : /
Value : expired
Domain : 
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : whostmgrrelogin
Path : /
Value : no
Domain : 
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : webmailrelogin
Path : /
Value : no
Domain : 
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port : 


Name : Horde
Path : /horde
Value : expired
Domain : 
Version : 1
Expires : Thu, 01-Jan-1970 00:00:01 GMT
Comment : 
Secure : 0
Httponly : 1
Port :",,,,,None,,,,07-06-2017,07-06-2017,,,
