Incident Type,Status,Severity,Category,Violation ID,Title,Benchmarks,Custom Policy,Reachability,Reachability Details,Encryption,Encryption Details,Traced,First Detection Date,Resource,Source ID,Details
Violation,OPEN,LOW,General,BC_AWS_GENERAL_26,Ensure taggable resources are tagged,Best practices,No,,,,,,2022-04-13,arn:aws:acm:us-east-2:034025401910:certificate/3a2eedc8-a7ab-4158-b033-4b6d67ec76a4,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_GENERAL_26&status=OPEN
Violation,OPEN,LOW,General,BC_AWS_GENERAL_26,Ensure taggable resources are tagged,Best practices,No,,,,,,2022-04-13,arn:aws:acm:us-west-2:034025401910:certificate/5733536e-eb9d-4927-8cff-3250be0973a6,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_GENERAL_26&status=OPEN
Violation,OPEN,LOW,General,BC_AWS_GENERAL_26,Ensure taggable resources are tagged,Best practices,No,,,,,,2022-04-13,arn:aws:acm:us-west-2:034025401910:certificate/16e99e25-93fa-4257-9342-5752aaf5dd45,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_GENERAL_26&status=OPEN
Violation,OPEN,HIGH,Storage,BC_AWS_ELASTICSEARCH_3,Ensure all data stored in the Elasticsearch is securely encrypted at rest,"ISO27001,PCI-DSS V3.2.1,NIST-800-53,PCI-DSS V3.2,FEDRAMP (MODERATE)",No,,,,,,2022-04-13,arn:aws:es:us-west-2:034025401910:domain/Elasticsearch,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_ELASTICSEARCH_3&status=OPEN
Violation,OPEN,MEDIUM,Networking,BC_AWS_ELASTICSEARCH_5,Ensure all Elasticsearch has node-to-node encryption enabled,"PCI-DSS V3.2,FEDRAMP (MODERATE)",No,,,,,,2022-04-13,arn:aws:es:us-west-2:034025401910:domain/Elasticsearch,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_ELASTICSEARCH_5&status=OPEN
Violation,OPEN,CRITICAL,Storage,BC_AWS_S3_18,Ensure the bucket policy does not grant public WRITE permissions,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,,,ENCRYPTED,AES256,,2022-04-13,arn:aws:s3:::devv1.us-west-2.armorcode.ai,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_18&status=OPEN
Violation,OPEN,CRITICAL,Storage,BC_AWS_S3_18,Ensure the bucket policy does not grant public WRITE permissions,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::docs.armorcode.ai,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_18&status=OPEN
Violation,OPEN,MEDIUM,Storage,BC_AWS_S3_19,Ensure S3 bucket has block public ACLS enabled,CIS AWS V1.3,No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::textract-console-us-west-2-69e2dc6e-ab11-45f8-a4bd-669c10bfeb33,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_19&status=OPEN
Violation,OPEN,MEDIUM,Storage,BC_AWS_S3_19,Ensure S3 bucket has block public ACLS enabled,CIS AWS V1.3,No,,,ENCRYPTED,AES256,,2022-04-13,arn:aws:s3:::qa.us-west-2.armorcode.ai,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_19&status=OPEN
Violation,OPEN,MEDIUM,Storage,BC_AWS_S3_19,Ensure S3 bucket has block public ACLS enabled,CIS AWS V1.3,No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::elasticbeanstalk-us-east-2-034025401910,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_19&status=OPEN
Violation,OPEN,MEDIUM,Storage,BC_AWS_S3_19,Ensure S3 bucket has block public ACLS enabled,CIS AWS V1.3,No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::elasticbeanstalk-ap-south-1-034025401910,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_19&status=OPEN
Violation,OPEN,MEDIUM,Storage,BC_AWS_S3_19,Ensure S3 bucket has block public ACLS enabled,CIS AWS V1.3,No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::docs2.armorcode.ai,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_19&status=OPEN
Violation,OPEN,MEDIUM,Storage,BC_AWS_S3_19,Ensure S3 bucket has block public ACLS enabled,CIS AWS V1.3,No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::docs.armorcode.ai,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_19&status=OPEN
Violation,OPEN,MEDIUM,Storage,BC_AWS_S3_19,Ensure S3 bucket has block public ACLS enabled,CIS AWS V1.3,No,,,ENCRYPTED,AES256,,2022-04-13,arn:aws:s3:::devv1.us-west-2.armorcode.ai,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_19&status=OPEN
Violation,OPEN,MEDIUM,Storage,BC_AWS_S3_19,Ensure S3 bucket has block public ACLS enabled,CIS AWS V1.3,No,,,ENCRYPTED,AES256,,2022-04-13,arn:aws:s3:::devv1-policy-test,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_19&status=OPEN
Violation,OPEN,MEDIUM,Storage,BC_AWS_S3_19,Ensure S3 bucket has block public ACLS enabled,CIS AWS V1.3,No,,,,,,2022-04-13,arn:aws:s3:::dev.us-west-2.armorcode.ai,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_19&status=OPEN
Violation,OPEN,MEDIUM,Storage,BC_AWS_S3_19,Ensure S3 bucket has block public ACLS enabled,CIS AWS V1.3,No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::armorcodealliance-laceworkcws-0415,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_19&status=OPEN
Violation,OPEN,MEDIUM,Storage,BC_AWS_S3_19,Ensure S3 bucket has block public ACLS enabled,CIS AWS V1.3,No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::darwin-devqa-mumbai,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_19&status=OPEN
Violation,OPEN,MEDIUM,Storage,BC_AWS_S3_19,Ensure S3 bucket has block public ACLS enabled,CIS AWS V1.3,No,,,ENCRYPTED,AES256,,2022-04-13,arn:aws:s3:::cf-templates-acx5aqyku34j-us-west-2,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_19&status=OPEN
Violation,OPEN,MEDIUM,Storage,BC_AWS_S3_19,Ensure S3 bucket has block public ACLS enabled,CIS AWS V1.3,No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::armorcodealliance-laceworkcws-e210,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_19&status=OPEN
Violation,OPEN,MEDIUM,Storage,BC_AWS_S3_19,Ensure S3 bucket has block public ACLS enabled,CIS AWS V1.3,No,,,ENCRYPTED,AES256,,2022-04-13,arn:aws:s3:::cf-templates-acx5aqyku34j-us-east-1,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_19&status=OPEN
Violation,OPEN,MEDIUM,Storage,BC_AWS_S3_19,Ensure S3 bucket has block public ACLS enabled,CIS AWS V1.3,No,,,ENCRYPTED,KMS,,2022-04-13,arn:aws:s3:::avid-cloudtrail-034025401910,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_19&status=OPEN
Violation,OPEN,MEDIUM,Storage,BC_AWS_S3_19,Ensure S3 bucket has block public ACLS enabled,CIS AWS V1.3,No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::armorcodealliance-laceworkcws-bf22,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_19&status=OPEN
Violation,OPEN,MEDIUM,Storage,BC_AWS_S3_19,Ensure S3 bucket has block public ACLS enabled,CIS AWS V1.3,No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::armorcodealliance-laceworkcws-43fa,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_19&status=OPEN
Violation,OPEN,MEDIUM,Storage,BC_AWS_S3_19,Ensure S3 bucket has block public ACLS enabled,CIS AWS V1.3,No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::ac-22-logs,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_19&status=OPEN
Violation,OPEN,MEDIUM,Storage,BC_AWS_S3_19,Ensure S3 bucket has block public ACLS enabled,CIS AWS V1.3,No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::armorcode-cert-revocation-list,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_19&status=OPEN
Violation,OPEN,MEDIUM,Storage,BC_AWS_S3_19,Ensure S3 bucket has block public ACLS enabled,CIS AWS V1.3,No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::armorcode,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_19&status=OPEN
Violation,OPEN,MEDIUM,Storage,BC_AWS_S3_20,Ensure S3 bucket has block public policy enabled,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,,,ENCRYPTED,AES256,,2022-04-13,arn:aws:s3:::qa.us-west-2.armorcode.ai,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_20&status=OPEN
Violation,OPEN,MEDIUM,Storage,BC_AWS_S3_20,Ensure S3 bucket has block public policy enabled,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::textract-console-us-west-2-69e2dc6e-ab11-45f8-a4bd-669c10bfeb33,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_20&status=OPEN
Violation,OPEN,MEDIUM,Storage,BC_AWS_S3_20,Ensure S3 bucket has block public policy enabled,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,,,ENCRYPTED,AES256,,2022-04-13,arn:aws:s3:::devv1-policy-test,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_20&status=OPEN
Violation,OPEN,MEDIUM,Storage,BC_AWS_S3_20,Ensure S3 bucket has block public policy enabled,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,,,ENCRYPTED,AES256,,2022-04-13,arn:aws:s3:::devv1.us-west-2.armorcode.ai,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_20&status=OPEN
Violation,OPEN,MEDIUM,Storage,BC_AWS_S3_20,Ensure S3 bucket has block public policy enabled,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::docs.armorcode.ai,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_20&status=OPEN
Violation,OPEN,MEDIUM,Storage,BC_AWS_S3_20,Ensure S3 bucket has block public policy enabled,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::docs2.armorcode.ai,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_20&status=OPEN
Violation,OPEN,MEDIUM,Storage,BC_AWS_S3_20,Ensure S3 bucket has block public policy enabled,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::elasticbeanstalk-ap-south-1-034025401910,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_20&status=OPEN
Violation,OPEN,MEDIUM,Storage,BC_AWS_S3_20,Ensure S3 bucket has block public policy enabled,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::elasticbeanstalk-us-east-2-034025401910,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_20&status=OPEN
Violation,OPEN,MEDIUM,Storage,BC_AWS_S3_20,Ensure S3 bucket has block public policy enabled,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::armorcodealliance-laceworkcws-0415,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_20&status=OPEN
Violation,OPEN,MEDIUM,Storage,BC_AWS_S3_20,Ensure S3 bucket has block public policy enabled,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,,,,,,2022-04-13,arn:aws:s3:::dev.us-west-2.armorcode.ai,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_20&status=OPEN
Violation,OPEN,MEDIUM,Storage,BC_AWS_S3_20,Ensure S3 bucket has block public policy enabled,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::darwin-devqa-mumbai,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_20&status=OPEN
Violation,OPEN,MEDIUM,Storage,BC_AWS_S3_20,Ensure S3 bucket has block public policy enabled,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,,,ENCRYPTED,AES256,,2022-04-13,arn:aws:s3:::cf-templates-acx5aqyku34j-us-west-2,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_20&status=OPEN
Violation,OPEN,MEDIUM,Storage,BC_AWS_S3_20,Ensure S3 bucket has block public policy enabled,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,,,ENCRYPTED,AES256,,2022-04-13,arn:aws:s3:::cf-templates-acx5aqyku34j-us-east-1,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_20&status=OPEN
Violation,OPEN,MEDIUM,Storage,BC_AWS_S3_20,Ensure S3 bucket has block public policy enabled,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,,,ENCRYPTED,KMS,,2022-04-13,arn:aws:s3:::avid-cloudtrail-034025401910,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_20&status=OPEN
Violation,OPEN,MEDIUM,Storage,BC_AWS_S3_20,Ensure S3 bucket has block public policy enabled,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::armorcodealliance-laceworkcws-e210,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_20&status=OPEN
Violation,OPEN,MEDIUM,Storage,BC_AWS_S3_20,Ensure S3 bucket has block public policy enabled,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::armorcodealliance-laceworkcws-bf22,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_20&status=OPEN
Violation,OPEN,MEDIUM,Storage,BC_AWS_S3_20,Ensure S3 bucket has block public policy enabled,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::armorcodealliance-laceworkcws-43fa,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_20&status=OPEN
Violation,OPEN,MEDIUM,Storage,BC_AWS_S3_20,Ensure S3 bucket has block public policy enabled,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::armorcode,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_20&status=OPEN
Violation,OPEN,MEDIUM,Storage,BC_AWS_S3_20,Ensure S3 bucket has block public policy enabled,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::armorcode-cert-revocation-list,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_20&status=OPEN
Violation,OPEN,MEDIUM,Storage,BC_AWS_S3_20,Ensure S3 bucket has block public policy enabled,"PCI-DSS V3.2.1,FEDRAMP (MODERATE)",No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::ac-22-logs,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_20&status=OPEN
Violation,OPEN,HIGH,Storage,BC_AWS_S3_14,Ensure all data stored in the S3 bucket is securely encrypted at rest,"NIST-800-53,PCI-DSS V3.2.1,PCI-DSS V3.2,CIS AWS V1.3,FEDRAMP (MODERATE)",No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::gs-s3-data-push-test,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_14&status=OPEN
Violation,OPEN,HIGH,Storage,BC_AWS_S3_14,Ensure all data stored in the S3 bucket is securely encrypted at rest,"NIST-800-53,PCI-DSS V3.2.1,PCI-DSS V3.2,CIS AWS V1.3,FEDRAMP (MODERATE)",No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::docs2.armorcode.ai,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_14&status=OPEN
Violation,OPEN,HIGH,Storage,BC_AWS_S3_14,Ensure all data stored in the S3 bucket is securely encrypted at rest,"NIST-800-53,PCI-DSS V3.2.1,PCI-DSS V3.2,CIS AWS V1.3,FEDRAMP (MODERATE)",No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::elasticbeanstalk-us-east-2-034025401910,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_14&status=OPEN
Violation,OPEN,HIGH,Storage,BC_AWS_S3_14,Ensure all data stored in the S3 bucket is securely encrypted at rest,"NIST-800-53,PCI-DSS V3.2.1,PCI-DSS V3.2,CIS AWS V1.3,FEDRAMP (MODERATE)",No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::qa-elasticsearch-slow-query-logs,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_14&status=OPEN
Violation,OPEN,HIGH,Storage,BC_AWS_S3_14,Ensure all data stored in the S3 bucket is securely encrypted at rest,"NIST-800-53,PCI-DSS V3.2.1,PCI-DSS V3.2,CIS AWS V1.3,FEDRAMP (MODERATE)",No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::runbook-assume-qa,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_14&status=OPEN
Violation,OPEN,HIGH,Storage,BC_AWS_S3_14,Ensure all data stored in the S3 bucket is securely encrypted at rest,"NIST-800-53,PCI-DSS V3.2.1,PCI-DSS V3.2,CIS AWS V1.3,FEDRAMP (MODERATE)",No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::runbook-s3-data-dump-production,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_14&status=OPEN
Violation,OPEN,HIGH,Storage,BC_AWS_S3_14,Ensure all data stored in the S3 bucket is securely encrypted at rest,"NIST-800-53,PCI-DSS V3.2.1,PCI-DSS V3.2,CIS AWS V1.3,FEDRAMP (MODERATE)",No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::textract-console-us-west-2-69e2dc6e-ab11-45f8-a4bd-669c10bfeb33,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_14&status=OPEN
Violation,OPEN,HIGH,Storage,BC_AWS_S3_14,Ensure all data stored in the S3 bucket is securely encrypted at rest,"NIST-800-53,PCI-DSS V3.2.1,PCI-DSS V3.2,CIS AWS V1.3,FEDRAMP (MODERATE)",No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::aws-cloudtrail-logs-034025401910-f0a71b68,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_14&status=OPEN
Violation,OPEN,HIGH,Storage,BC_AWS_S3_14,Ensure all data stored in the S3 bucket is securely encrypted at rest,"NIST-800-53,PCI-DSS V3.2.1,PCI-DSS V3.2,CIS AWS V1.3,FEDRAMP (MODERATE)",No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::darwin-devqa-tokyo,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_14&status=OPEN
Violation,OPEN,HIGH,Storage,BC_AWS_S3_14,Ensure all data stored in the S3 bucket is securely encrypted at rest,"NIST-800-53,PCI-DSS V3.2.1,PCI-DSS V3.2,CIS AWS V1.3,FEDRAMP (MODERATE)",No,,,,,,2022-04-13,arn:aws:s3:::dev.us-west-2.armorcode.ai,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_14&status=OPEN
Violation,OPEN,HIGH,Storage,BC_AWS_S3_14,Ensure all data stored in the S3 bucket is securely encrypted at rest,"NIST-800-53,PCI-DSS V3.2.1,PCI-DSS V3.2,CIS AWS V1.3,FEDRAMP (MODERATE)",No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::armorcodealliance-laceworkcws-bf22,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_14&status=OPEN
Violation,OPEN,HIGH,Storage,BC_AWS_S3_14,Ensure all data stored in the S3 bucket is securely encrypted at rest,"NIST-800-53,PCI-DSS V3.2.1,PCI-DSS V3.2,CIS AWS V1.3,FEDRAMP (MODERATE)",No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::docs.armorcode.ai,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_14&status=OPEN
Violation,OPEN,HIGH,Storage,BC_AWS_S3_14,Ensure all data stored in the S3 bucket is securely encrypted at rest,"NIST-800-53,PCI-DSS V3.2.1,PCI-DSS V3.2,CIS AWS V1.3,FEDRAMP (MODERATE)",No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::darwin-devqa,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_14&status=OPEN
Violation,OPEN,HIGH,Storage,BC_AWS_S3_14,Ensure all data stored in the S3 bucket is securely encrypted at rest,"NIST-800-53,PCI-DSS V3.2.1,PCI-DSS V3.2,CIS AWS V1.3,FEDRAMP (MODERATE)",No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::armorcodealliance-laceworkcws-e210,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_14&status=OPEN
Violation,OPEN,HIGH,Storage,BC_AWS_S3_14,Ensure all data stored in the S3 bucket is securely encrypted at rest,"NIST-800-53,PCI-DSS V3.2.1,PCI-DSS V3.2,CIS AWS V1.3,FEDRAMP (MODERATE)",No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::dj.bucket.armorcode,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_14&status=OPEN
Violation,OPEN,HIGH,Storage,BC_AWS_S3_14,Ensure all data stored in the S3 bucket is securely encrypted at rest,"NIST-800-53,PCI-DSS V3.2.1,PCI-DSS V3.2,CIS AWS V1.3,FEDRAMP (MODERATE)",No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::aws-cloudtrail-tenable-logs-034025401910-79581a79,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_14&status=OPEN
Violation,OPEN,HIGH,Storage,BC_AWS_S3_14,Ensure all data stored in the S3 bucket is securely encrypted at rest,"NIST-800-53,PCI-DSS V3.2.1,PCI-DSS V3.2,CIS AWS V1.3,FEDRAMP (MODERATE)",No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::armorcodealliance-laceworkcws-43fa,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_14&status=OPEN
Violation,OPEN,HIGH,Storage,BC_AWS_S3_14,Ensure all data stored in the S3 bucket is securely encrypted at rest,"NIST-800-53,PCI-DSS V3.2.1,PCI-DSS V3.2,CIS AWS V1.3,FEDRAMP (MODERATE)",No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::darwin-devqa-mumbai,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_14&status=OPEN
Violation,OPEN,HIGH,Storage,BC_AWS_S3_14,Ensure all data stored in the S3 bucket is securely encrypted at rest,"NIST-800-53,PCI-DSS V3.2.1,PCI-DSS V3.2,CIS AWS V1.3,FEDRAMP (MODERATE)",No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::armorcode,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_14&status=OPEN
Violation,OPEN,HIGH,Storage,BC_AWS_S3_14,Ensure all data stored in the S3 bucket is securely encrypted at rest,"NIST-800-53,PCI-DSS V3.2.1,PCI-DSS V3.2,CIS AWS V1.3,FEDRAMP (MODERATE)",No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::armorcode-lacework-export-qa,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_14&status=OPEN
Violation,OPEN,HIGH,Storage,BC_AWS_S3_14,Ensure all data stored in the S3 bucket is securely encrypted at rest,"NIST-800-53,PCI-DSS V3.2.1,PCI-DSS V3.2,CIS AWS V1.3,FEDRAMP (MODERATE)",No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::armorcode-stage-documents,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_14&status=OPEN
Violation,OPEN,HIGH,Storage,BC_AWS_S3_14,Ensure all data stored in the S3 bucket is securely encrypted at rest,"NIST-800-53,PCI-DSS V3.2.1,PCI-DSS V3.2,CIS AWS V1.3,FEDRAMP (MODERATE)",No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::armorcode-cert-revocation-list,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_14&status=OPEN
Violation,OPEN,HIGH,Storage,BC_AWS_S3_14,Ensure all data stored in the S3 bucket is securely encrypted at rest,"NIST-800-53,PCI-DSS V3.2.1,PCI-DSS V3.2,CIS AWS V1.3,FEDRAMP (MODERATE)",No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::armorcodealliance-laceworkcws-0415,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_14&status=OPEN
Violation,OPEN,HIGH,Storage,BC_AWS_S3_14,Ensure all data stored in the S3 bucket is securely encrypted at rest,"NIST-800-53,PCI-DSS V3.2.1,PCI-DSS V3.2,CIS AWS V1.3,FEDRAMP (MODERATE)",No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::am-users-keys,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_14&status=OPEN
Violation,OPEN,HIGH,Storage,BC_AWS_S3_14,Ensure all data stored in the S3 bucket is securely encrypted at rest,"NIST-800-53,PCI-DSS V3.2.1,PCI-DSS V3.2,CIS AWS V1.3,FEDRAMP (MODERATE)",No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::ac-22-logs,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_S3_14&status=OPEN
Violation,OPEN,LOW,General,BC_AWS_GENERAL_56,Ensure that S3 buckets are encrypted with KMS by default,Best practices,No,,,UNENCRYPTED,,,2022-04-13,arn:aws:s3:::armorcode,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_GENERAL_56&status=OPEN
Violation,OPEN,LOW,General,BC_AWS_GENERAL_56,Ensure that S3 buckets are encrypted with KMS by default,Best practices,No,,,ENCRYPTED,AES256,,2022-04-13,arn:aws:s3:::cf-templates-acx5aqyku34j-us-east-1,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_GENERAL_56&status=OPEN
Violation,OPEN,LOW,General,BC_AWS_GENERAL_56,Ensure that S3 buckets are encrypted with KMS by default,Best practices,No,,,ENCRYPTED,AES256,,2022-04-13,arn:aws:s3:::runbook-s3-data-dump-preprod,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_GENERAL_56&status=OPEN
Violation,OPEN,LOW,General,BC_AWS_GENERAL_56,Ensure that S3 buckets are encrypted with KMS by default,Best practices,No,,,ENCRYPTED,AES256,,2022-04-13,arn:aws:s3:::armorcode-jenkins-artifacts,034025401910,https://www.bridgecrew.cloud/incidents?search=BC_AWS_GENERAL_56&status=OPEN
